record_id,state,taluk_name,rainfall_mm,metric_group,holder_group,value,unit,value_level,is_zero
AG01630,Karnataka,Somawarpet,2435.3,Area,Female,8140.73,Area,Low,No
AG01631,Karnataka,Somawarpet,2435.3,Area,Institution,2816.87,Area,Low,No
AG01632,Karnataka,Somawarpet,2435.3,Area,Total,47116.11,Area,Medium,No
AG01633,Karnataka,Sonduru,1164.1,Numbers,Male,21711.0,Count,Medium,No
AG01634,Karnataka,Sonduru,1164.1,Numbers,Female,4755.0,Count,Low,No
AG01635,Karnataka,Sonduru,1164.1,Numbers,Institution,16.0,Count,Low,No
AG01636,Karnataka,Sonduru,1164.1,Numbers,Total,26482.0,Count,Medium,No
AG01637,Karnataka,Sonduru,1164.1,Area,Male,30139.79,Area,Medium,No
AG01638,Karnataka,Sonduru,1164.1,Area,Female,6377.03,Area,Low,No
AG01639,Karnataka,Sonduru,1164.1,Area,Institution,41.35,Area,Low,No
AG01640,Karnataka,Sonduru,1164.1,Area,Total,36558.17,Area,Medium,No
AG01641,Karnataka,Soraba,1998.7,Numbers,Male,32336.0,Count,Medium,No
AG01642,Karnataka,Soraba,1998.7,Numbers,Female,7138.0,Count,Low,No
AG01643,Karnataka,Soraba,1998.7,Numbers,Institution,97.0,Count,Low,No
AG01644,Karnataka,Soraba,1998.7,Numbers,Total,39571.0,Count,Medium,No
AG01645,Karnataka,Soraba,1998.7,Area,Male,43856.14,Area,Medium,No
AG01646,Karnataka,Soraba,1998.7,Area,Female,9801.71,Area,Low,No
AG01647,Karnataka,Soraba,1998.7,Area,Institution,200.62,Area,Low,No
AG01648,Karnataka,Soraba,1998.7,Area,Total,53858.47,Area,High,No
AG01649,Karnataka,Sringeri,1016.1,Numbers,Male,4421.0,Count,Low,No
AG01650,Karnataka,Sringeri,1016.1,Numbers,Female,1557.0,Count,Low,No
AG01651,Karnataka,Sringeri,1016.1,Numbers,Institution,44.0,Count,Low,No
AG01652,Karnataka,Sringeri,1016.1,Numbers,Total,6022.0,Count,Low,No
AG01653,Karnataka,Sringeri,1016.1,Area,Male,4228.17,Area,Low,No
AG01654,Karnataka,Sringeri,1016.1,Area,Female,1450.65,Area,Low,No
AG01655,Karnataka,Sringeri,1016.1,Area,Institution,55.86,Area,Low,No
AG01656,Karnataka,Sringeri,1016.1,Area,Total,5734.68,Area,Low,No
AG01657,Karnataka,Srinivaspura,1094.3,Numbers,Male,39533.0,Count,Medium,No
AG01658,Karnataka,Srinivaspura,1094.3,Numbers,Female,7560.0,Count,Low,No
AG01659,Karnataka,Srinivaspura,1094.3,Numbers,Institution,26.0,Count,Low,No
AG01660,Karnataka,Srinivaspura,1094.3,Numbers,Total,47119.0,Count,Medium,No
AG01661,Karnataka,Srinivaspura,1094.3,Area,Male,37158.61,Area,Medium,No
AG01662,Karnataka,Srinivaspura,1094.3,Area,Female,6248.27,Area,Low,No
AG01663,Karnataka,Srinivaspura,1094.3,Area,Institution,36.33,Area,Low,No
AG01664,Karnataka,Srinivaspura,1094.3,Area,Total,43443.21,Area,Medium,No
AG01665,Karnataka,Srirangapatna,1006.6,Numbers,Male,31024.0,Count,Medium,No
AG01666,Karnataka,Srirangapatna,1006.6,Numbers,Female,10350.0,Count,Medium,No
AG01667,Karnataka,Srirangapatna,1006.6,Numbers,Institution,207.0,Count,Low,No
AG01668,Karnataka,Srirangapatna,1006.6,Numbers,Total,41581.0,Count,Medium,No
AG01669,Karnataka,Srirangapatna,1006.6,Area,Male,17367.08,Area,Medium,No
AG01670,Karnataka,Srirangapatna,1006.6,Area,Female,5261.39,Area,Low,No
AG01671,Karnataka,Srirangapatna,1006.6,Area,Institution,300.39,Area,Low,No
AG01672,Karnataka,Srirangapatna,1006.6,Area,Total,22928.86,Area,Medium,No
AG01673,Karnataka,Sulya,1349.6,Numbers,Male,18969.0,Count,Medium,No
AG01674,Karnataka,Sulya,1349.6,Numbers,Female,6694.0,Count,Low,No
AG01675,Karnataka,Sulya,1349.6,Numbers,Institution,110.0,Count,Low,No
AG01676,Karnataka,Sulya,1349.6,Numbers,Total,25773.0,Count,Medium,No
AG01677,Karnataka,Sulya,1349.6,Area,Male,18037.68,Area,Medium,No
AG01678,Karnataka,Sulya,1349.6,Area,Female,5894.79,Area,Low,No
AG01679,Karnataka,Sulya,1349.6,Area,Institution,174.04,Area,Low,No
AG01680,Karnataka,Sulya,1349.6,Area,Total,24106.51,Area,Medium,No
AG01681,Karnataka,T.Narasipura,2492.8,Numbers,Male,65723.0,Count,High,No
AG01682,Karnataka,T.Narasipura,2492.8,Numbers,Female,17274.0,Count,Medium,No
AG01683,Karnataka,T.Narasipura,2492.8,Numbers,Institution,78.0,Count,Low,No
AG01684,Karnataka,T.Narasipura,2492.8,Numbers,Total,83075.0,Count,High,No
AG01685,Karnataka,T.Narasipura,2492.8,Area,Male,34916.81,Area,Medium,No
AG01686,Karnataka,T.Narasipura,2492.8,Area,Female,9207.36,Area,Low,No
AG01687,Karnataka,T.Narasipura,2492.8,Area,Institution,93.42,Area,Low,No
AG01688,Karnataka,T.Narasipura,2492.8,Area,Total,44217.59,Area,Medium,No
AG01689,Karnataka,Talikote,1378.3,Numbers,Male,0.0,Count,Zero,Yes
AG01690,Karnataka,Talikote,1378.3,Numbers,Female,0.0,Count,Zero,Yes
AG01691,Karnataka,Talikote,1378.3,Numbers,Institution,0.0,Count,Zero,Yes
AG01692,Karnataka,Talikote,1378.3,Numbers,Total,0.0,Count,Zero,Yes
AG01693,Karnataka,Talikote,1378.3,Area,Male,0.0,Area,Zero,Yes
AG01694,Karnataka,Talikote,1378.3,Area,Female,0.0,Area,Zero,Yes
AG01695,Karnataka,Talikote,1378.3,Area,Institution,0.0,Area,Zero,Yes
AG01696,Karnataka,Talikote,1378.3,Area,Total,0.0,Area,Zero,Yes
AG01697,Karnataka,Tarikere,810.2,Numbers,Male,44656.0,Count,Medium,No
AG01698,Karnataka,Tarikere,810.2,Numbers,Female,8866.0,Count,Low,No
AG01699,Karnataka,Tarikere,810.2,Numbers,Institution,170.0,Count,Low,No
AG01700,Karnataka,Tarikere,810.2,Numbers,Total,53692.0,Count,High,No
AG01701,Karnataka,Tarikere,810.2,Area,Male,52912.84,Area,High,No
AG01702,Karnataka,Tarikere,810.2,Area,Female,9754.39,Area,Low,No
AG01703,Karnataka,Tarikere,810.2,Area,Institution,1267.74,Area,Low,No
AG01704,Karnataka,Tarikere,810.2,Area,Total,63934.97,Area,High,No
AG01705,Karnataka,Thirthahalli,1995.3,Numbers,Male,19098.0,Count,Medium,No
AG01706,Karnataka,Thirthahalli,1995.3,Numbers,Female,5986.0,Count,Low,No
AG01707,Karnataka,Thirthahalli,1995.3,Numbers,Institution,50.0,Count,Low,No
AG01708,Karnataka,Thirthahalli,1995.3,Numbers,Total,25134.0,Count,Medium,No
AG01709,Karnataka,Thirthahalli,1995.3,Area,Male,20495.58,Area,Medium,No
AG01710,Karnataka,Thirthahalli,1995.3,Area,Female,6576.0,Area,Low,No
AG01711,Karnataka,Thirthahalli,1995.3,Area,Institution,131.75,Area,Low,No
AG01712,Karnataka,Thirthahalli,1995.3,Area,Total,27203.33,Area,Medium,No
AG01713,Karnataka,Tikota,2031.8,Numbers,Male,0.0,Count,Zero,Yes
AG01714,Karnataka,Tikota,2031.8,Numbers,Female,0.0,Count,Zero,Yes
AG01715,Karnataka,Tikota,2031.8,Numbers,Institution,0.0,Count,Zero,Yes
AG01716,Karnataka,Tikota,2031.8,Numbers,Total,0.0,Count,Zero,Yes
AG01717,Karnataka,Tikota,2031.8,Area,Male,0.0,Area,Zero,Yes
AG01718,Karnataka,Tikota,2031.8,Area,Female,0.0,Area,Zero,Yes
AG01719,Karnataka,Tikota,2031.8,Area,Institution,0.0,Area,Zero,Yes
AG01720,Karnataka,Tikota,2031.8,Area,Total,0.0,Area,Zero,Yes
AG01721,Karnataka,Tiptur,1513.1,Numbers,Male,41058.0,Count,Medium,No
AG01722,Karnataka,Tiptur,1513.1,Numbers,Female,10696.0,Count,Medium,No
AG01723,Karnataka,Tiptur,1513.1,Numbers,Institution,68.0,Count,Low,No
AG01724,Karnataka,Tiptur,1513.1,Numbers,Total,51822.0,Count,High,No
AG01725,Karnataka,Tiptur,1513.1,Area,Male,45630.96,Area,Medium,No
AG01726,Karnataka,Tiptur,1513.1,Area,Female,10435.28,Area,Medium,No
AG01727,Karnataka,Tiptur,1513.1,Area,Institution,222.15,Area,Low,No
AG01728,Karnataka,Tiptur,1513.1,Area,Total,56288.39,Area,High,No
AG01729,Karnataka,Tumkur,1533.5,Numbers,Male,52074.0,Count,High,No
AG01730,Karnataka,Tumkur,1533.5,Numbers,Female,15476.0,Count,Medium,No
AG01731,Karnataka,Tumkur,1533.5,Numbers,Institution,34.0,Count,Low,No
AG01732,Karnataka,Tumkur,1533.5,Numbers,Total,67584.0,Count,High,No
AG01733,Karnataka,Tumkur,1533.5,Area,Male,50196.8,Area,High,No
AG01734,Karnataka,Tumkur,1533.5,Area,Female,14192.32,Area,Medium,No
AG01735,Karnataka,Tumkur,1533.5,Area,Institution,111.36,Area,Low,No
AG01736,Karnataka,Tumkur,1533.5,Area,Total,64500.48,Area,High,No
AG01737,Karnataka,Turuvekere,1833.8,Numbers,Male,41787.0,Count,Medium,No
AG01738,Karnataka,Turuvekere,1833.8,Numbers,Female,9958.0,Count,Low,No
AG01739,Karnataka,Turuvekere,1833.8,Numbers,Institution,48.0,Count,Low,No
AG01740,Karnataka,Turuvekere,1833.8,Numbers,Total,51793.0,Count,High,No
AG01741,Karnataka,Turuvekere,1833.8,Area,Male,40763.32,Area,Medium,No
AG01742,Karnataka,Turuvekere,1833.8,Area,Female,8076.43,Area,Low,No
AG01743,Karnataka,Turuvekere,1833.8,Area,Institution,87.16,Area,Low,No
AG01744,Karnataka,Turuvekere,1833.8,Area,Total,48926.91,Area,Medium,No
AG01745,Karnataka,Udupi,1336.4,Numbers,Male,7613.0,Count,Low,No
AG01746,Karnataka,Udupi,1336.4,Numbers,Female,6004.0,Count,Low,No
AG01747,Karnataka,Udupi,1336.4,Numbers,Institution,84.0,Count,Low,No
AG01748,Karnataka,Udupi,1336.4,Numbers,Total,13701.0,Count,Medium,No
AG01749,Karnataka,Udupi,1336.4,Area,Male,6880.0,Area,Low,No
AG01750,Karnataka,Udupi,1336.4,Area,Female,5067.0,Area,Low,No
AG01751,Karnataka,Udupi,1336.4,Area,Institution,152.0,Area,Low,No
AG01752,Karnataka,Udupi,1336.4,Area,Total,12099.0,Area,Medium,No
AG01753,Karnataka,Vadagera,967.1,Numbers,Male,0.0,Count,Zero,Yes
AG01754,Karnataka,Vadagera,967.1,Numbers,Female,0.0,Count,Zero,Yes
AG01755,Karnataka,Vadagera,967.1,Numbers,Institution,0.0,Count,Zero,Yes
AG01756,Karnataka,Vadagera,967.1,Numbers,Total,0.0,Count,Zero,Yes
AG01757,Karnataka,Vadagera,967.1,Area,Male,0.0,Area,Zero,Yes
AG01758,Karnataka,Vadagera,967.1,Area,Female,0.0,Area,Zero,Yes
AG01759,Karnataka,Vadagera,967.1,Area,Institution,0.0,Area,Zero,Yes
AG01760,Karnataka,Vadagera,967.1,Area,Total,0.0,Area,Zero,Yes
AG01761,Karnataka,Virajpet,1847.9,Numbers,Male,18030.0,Count,Medium,No
AG01762,Karnataka,Virajpet,1847.9,Numbers,Female,2586.0,Count,Low,No
AG01763,Karnataka,Virajpet,1847.9,Numbers,Institution,99.0,Count,Low,No
AG01764,Karnataka,Virajpet,1847.9,Numbers,Total,20715.0,Count,Medium,No
AG01765,Karnataka,Virajpet,1847.9,Area,Male,54050.01,Area,High,No
AG01766,Karnataka,Virajpet,1847.9,Area,Female,6869.05,Area,Low,No
AG01767,Karnataka,Virajpet,1847.9,Area,Institution,4729.72,Area,Low,No
AG01768,Karnataka,Virajpet,1847.9,Area,Total,65648.78,Area,High,No
AG01769,Karnataka,Yadgir,1652.3,Numbers,Male,72873.0,Count,High,No
AG01770,Karnataka,Yadgir,1652.3,Numbers,Female,11297.0,Count,Medium,No
AG01771,Karnataka,Yadgir,1652.3,Numbers,Institution,50.0,Count,Low,No
AG01772,Karnataka,Yadgir,1652.3,Numbers,Total,84220.0,Count,High,No
AG01773,Karnataka,Yadgir,1652.3,Area,Male,116491.86,Area,High,No
AG01774,Karnataka,Yadgir,1652.3,Area,Female,19176.96,Area,Medium,No
AG01775,Karnataka,Yadgir,1652.3,Area,Institution,173.34,Area,Low,No
AG01776,Karnataka,Yadgir,1652.3,Area,Total,135842.16,Area,High,No
AG01777,Karnataka,Yadrami,1134.2,Numbers,Male,0.0,Count,Zero,Yes
AG01778,Karnataka,Yadrami,1134.2,Numbers,Female,0.0,Count,Zero,Yes
AG01779,Karnataka,Yadrami,1134.2,Numbers,Institution,0.0,Count,Zero,Yes
AG01780,Karnataka,Yadrami,1134.2,Numbers,Total,0.0,Count,Zero,Yes
AG01781,Karnataka,Yadrami,1134.2,Area,Male,0.0,Area,Zero,Yes
AG01782,Karnataka,Yadrami,1134.2,Area,Female,0.0,Area,Zero,Yes
AG01783,Karnataka,Yadrami,1134.2,Area,Institution,0.0,Area,Zero,Yes
AG01784,Karnataka,Yadrami,1134.2,Area,Total,0.0,Area,Zero,Yes
AG01785,Karnataka,Yalandur,1056.8,Numbers,Male,15148.0,Count,Medium,No
AG01786,Karnataka,Yalandur,1056.8,Numbers,Female,3594.0,Count,Low,No
AG01787,Karnataka,Yalandur,1056.8,Numbers,Institution,37.0,Count,Low,No
AG01788,Karnataka,Yalandur,1056.8,Numbers,Total,18779.0,Count,Medium,No
AG01789,Karnataka,Yalandur,1056.8,Area,Male,7720.14,Area,Low,No
AG01790,Karnataka,Yalandur,1056.8,Area,Female,1667.73,Area,Low,No
AG01791,Karnataka,Yalandur,1056.8,Area,Institution,33.49,Area,Low,No
AG01792,Karnataka,Yalandur,1056.8,Area,Total,9421.36,Area,Low,No
AG01793,Karnataka,Yelahanka,2152.9,Numbers,Male,0.0,Count,Zero,Yes
AG01794,Karnataka,Yelahanka,2152.9,Numbers,Female,0.0,Count,Zero,Yes
AG01795,Karnataka,Yelahanka,2152.9,Numbers,Institution,0.0,Count,Zero,Yes
AG01796,Karnataka,Yelahanka,2152.9,Numbers,Total,0.0,Count,Zero,Yes
AG01797,Karnataka,Yelahanka,2152.9,Area,Male,0.0,Area,Zero,Yes
AG01798,Karnataka,Yelahanka,2152.9,Area,Female,0.0,Area,Zero,Yes
AG01799,Karnataka,Yelahanka,2152.9,Area,Institution,0.0,Area,Zero,Yes
AG01800,Karnataka,Yelahanka,2152.9,Area,Total,0.0,Area,Zero,Yes
AG01801,Karnataka,Yelburga,1089.2,Numbers,Male,49035.0,Count,Medium,No
AG01802,Karnataka,Yelburga,1089.2,Numbers,Female,12150.0,Count,Medium,No
AG01803,Karnataka,Yelburga,1089.2,Numbers,Institution,36.0,Count,Low,No
AG01804,Karnataka,Yelburga,1089.2,Numbers,Total,61221.0,Count,High,No
AG01805,Karnataka,Yelburga,1089.2,Area,Male,103997.97,Area,High,No
AG01806,Karnataka,Yelburga,1089.2,Area,Female,23797.33,Area,Medium,No
AG01807,Karnataka,Yelburga,1089.2,Area,Institution,187.36,Area,Low,No
AG01808,Karnataka,Yelburga,1089.2,Area,Total,127982.66,Area,High,No
AG01809,Karnataka,Yellapur,2358.6,Numbers,Male,7340.0,Count,Low,No
AG01810,Karnataka,Yellapur,2358.6,Numbers,Female,1426.0,Count,Low,No
AG01811,Karnataka,Yellapur,2358.6,Numbers,Institution,21.0,Count,Low,No
AG01812,Karnataka,Yellapur,2358.6,Numbers,Total,8787.0,Count,Low,No
AG01813,Karnataka,Yellapur,2358.6,Area,Male,8005.76,Area,Low,No
AG01814,Karnataka,Yellapur,2358.6,Area,Female,1430.51,Area,Low,No
AG01815,Karnataka,Yellapur,2358.6,Area,Institution,23.79,Area,Low,No
AG01816,Karnataka,Yellapur,2358.6,Area,Total,9460.06,Area,Low,No
AG01817,Karnataka,State total,2212.6,Numbers,Male,6919313.0,Count,High,No
AG01818,Karnataka,State total,2212.6,Numbers,Female,1742580.0,Count,High,No
AG01819,Karnataka,State total,2212.6,Numbers,Institution,18846.0,Count,Medium,No
AG01820,Karnataka,State total,2212.6,Numbers,Total,8680739.0,Count,High,No
AG01821,Karnataka,State total,2212.6,Area,Male,9612322.05,Area,High,No
AG01822,Karnataka,State total,2212.6,Area,Female,2102425.6,Area,High,No
AG01823,Karnataka,State total,2212.6,Area,Institution,90349.49,Area,High,No
AG01824,Karnataka,State total,2212.6,Area,Total,11805097.14,Area,High,No
